Date,Media Pump,Effluent Pump,Acid Pump,Water Pump,Gas Pump,Base Pump,N2 Mass Flow Controller,N2 MFC Set Point,DO mg/L,pH,Ammonium,DO Amp (A),pH Amp (A),NH4 Amp (A),Reactor Status,N2 Valve,Clock,Air Mass Flow Controller,Air MFC Set Point
2016-03-10 13:30:24,0,0,0,0,1,0,-0.2928247818741028,-0.0073971562449770545,0.04882194582581079,7.942443149374948,-0.1488286436248671,0.004048763118960034,0.01307707788499994,0.003968249889360028,0,0,03/10/1601:28 PM,-125,403.25119628655966
2016-03-10 13:31:00,0,0,0,0,1,0,-0.2899561993741742,-0.0073971562449770545,0.05438679665014412,7.947161420624932,-0.1441398690936069,0.004050989166140032,0.01308247019499993,0.003969250161260029,0,0,03/10/1601:29 PM,-125,402.9162316743717
2016-03-10 13:31:33,0,0,0,0,1,0,412.1551429987506,420.07898332125603,0.1070684772080757,7.968048017124943,-0.1218182277186237,0.004072062849900025,0.013106340590999929,0.003974012111420029,0,0,03/10/1601:29 PM,-125,-20.85825275406573
2016-03-10 13:32:06,0,0,0,0,1,0,494.2286691531253,519.071698777505,0.1796311815210743,7.983309975374931,-0.1099348745623736,0.004101089324896025,0.01312378282899992,0.003976547226760027,0,0,03/10/1601:30 PM,-125,-122.70264351156573
2016-03-10 13:32:40,0,0,0,0,1,0,499.21641697500036,524.3149219687549,0.2703849652003445,7.9913812308749375,-0.1016026916248691,0.004137392580924022,0.01313300712099993,0.003978324759120028,0,0,03/10/1601:30 PM,-125,-127.98244721875321
2016-03-10 13:33:12,0,0,0,0,1,0,499.1944928087506,524.3149219687549,0.3281725398136075,8.009041046124944,-0.11699109590614395,0.004160508720344019,0.01315318976699993,0.003975041899540023,0,0,03/10/1601:31 PM,-125,-127.98244721875321
2016-03-10 13:33:46,0,0,0,0,1,0,499.2063769362512,524.3149219687549,0.3347946303379761,8.006577219374963,-0.08452325390612714,0.004163157683704008,0.01315037396499996,0.003981968372500025,0,0,03/10/1601:32 PM,-125,-127.98244721875321
2016-03-10 13:34:20,0,0,0,0,1,0,494.2693415550011,519.071698777505,0.3383433496412813,7.989066553124963,-0.1563306828748701,0.004164577239564011,0.01313036177499996,0.003966649454320028,0,0,03/10/1601:32 PM,-125,-122.70264351156573
2016-03-10 13:34:53,0,0,0,0,1,0,499.19900058125165,524.3149219687549,0.3054377884340216,7.994464599624969,-0.09706764740611007,0.004151414383264005,0.01313653097099996,0.00397929223522003,0,0,03/10/1601:33 PM,-125,-127.98244721875321
2016-03-10 13:35:26,0,0,0,0,1,0,494.19957353062654,519.071698777505,0.2293116126358612,8.022682443124959,-0.08263237106238107,0.004120962451252004,0.01316877993499995,0.003982371760840026,0,0,03/10/1601:33 PM,-125,-122.70264351156573
